wavelength,lunar 1,lunar 2,lunar 3,lunar 4,lunar 5,lunar 6,lunar 7,lunar 8,lunar 9,lunar 10,lunar 11,lunar 12,lunar 13,lunar 14,lunar 15,average,error
353.0,0.24326493603878097,0.1957121538528311,0.2743609233684042,0.17447639792988745,0.22826727405446703,0.18593419758567292,0.19557149151502018,0.22854683230750458,0.24694351338057982,0.24920061221132142,0.17768845459683769,0.13635206499549707,0.1577198374187343,0.20945406592364174,0.23506114035174744,0.20923692636872854,0.009976730480093279
353.5,0.24209543632778502,0.19631552453497866,0.27508092279240465,0.17613228952507032,0.22953579894708537,0.1860225628912448,0.19534374349913602,0.2294299410037699,0.24886286003604313,0.24973742318655845,0.1795471744473349,0.1374670169459172,0.15784107135267136,0.21278971794982193,0.23516730270343056,0.21009125240955012,0.009949448682918327
354.0,0.24144771341092575,0.19710345566107726,0.275523208152862,0.17692612519616924,0.22949379481156823,0.1872732718316471,0.19579212240540794,0.2307630954779396,0.24997160883216027,0.25016316982209125,0.1816640498326234,0.13837115865361083,0.15834253898850187,0.21446920708188472,0.2351407621155098,0.21082968548493197,0.009886633523985767
354.5,0.24205945172129284,0.19881418900693099,0.2756774937437193,0.17731684119053823,0.227217170666538,0.18786463964585906,0.19695933098681426,0.23120464982607228,0.2503536147198981,0.24995955186596683,0.18376156355280254,0.13904575143033562,0.1599351120297658,0.21447698249453315,0.23591043916521254,0.21137045213641864,0.009773289724440443
355.0,0.24243729008946077,0.20029067255853913,0.2750294942621189,0.17542527963049784,0.22492374486730093,0.18896580729990886,0.19724401600666944,0.23271612432544939,0.24972936119603384,0.24888592991549283,0.18392291076204711,0.13949079527609157,0.16109785566888923,0.2129996540913298,0.2365385664126711,0.2113131668241667,0.00969426324260957
355.5,0.24285111306412088,0.20021968777240412,0.27500892285000456,0.17325463521733678,0.22296635215220117,0.18910855125506348,0.1956355456444876,0.23261422716818803,0.24895603220378407,0.2470256022254473,0.1832710680366991,0.13996863182627162,0.16153870633775122,0.21106357634186856,0.2368835940556413,0.2106910830767513,0.009672257732596667
356.0,0.24179856332422453,0.19796237157331087,0.2745357803713757,0.17184061542819185,0.22291594718958058,0.18842881813527962,0.1942263547962044,0.2305168440145579,0.24789386949153736,0.24520229598196988,0.1810896537677128,0.14029655887051284,0.16026575003141227,0.20930633308332142,0.2377771271823077,0.20960379221609998,0.009683481454803685
356.5,0.2406560520680977,0.19529334361463455,0.2744637804289757,0.17153052336916885,0.22390724478778562,0.18803457292580503,0.19373527313695418,0.22943843243354167,0.24694351338057982,0.245267083513464,0.17939228112646013,0.13934557044221332,0.15973121859541708,0.20841216062875095,0.2375028744404596,0.20891026165948723,0.00973833425086935
357.0,0.24008929451584585,0.19410079920756643,0.27402149506851825,0.17218791853429763,0.22536898870378286,0.18708974388930547,0.1941907691687225,0.2283005808441229,0.24589066788510722,0.2448598476012152,0.1785790911918676,0.13815097906676316,0.15919117652606118,0.20851324099318064,0.23883875069913907,0.20862488959303305,0.009776683924229397
357.5,0.24046713288401375,0.1940511098572719,0.2737746381231466,0.17353371807045748,0.22647789788143596,0.18664791736144598,0.1952369866166903,0.22779958648758777,0.24544344147995073,0.2447950600697211,0.17789497902467072,0.13737800817676601,0.15868970889023065,0.20971842995368864,0.23997114911709255,0.208791984266278,0.009810598136213464
358.0,0.24214041708590026,0.19627293366329768,0.2736306382383466,0.17453841634169204,0.2274271913441238,0.18776267967789148,0.19536509487562517,0.22778260362804423,0.24582544736768858,0.2447950600697211,0.17785625569445204,0.13796359218433962,0.15905892132540259,0.21060482699561067,0.2414574220406565,0.20949876670218617,0.009796552133176482
358.5,0.24260821697029866,0.1981966213675564,0.2742169234836041,0.17585940851313006,0.22802365006846753,0.19061076144978575,0.19611951017824142,0.22976110676486938,0.2488721772528172,0.24543368002302032,0.17924384169395516,0.1408540348457229,0.1595107932609861,0.21171671100433742,0.2438637686788076,0.21099274703703996,0.009747710114362276
359.0,0.24325593988715793,0.2001132105932016,0.2754923510346906,0.17738506144352328,0.22969541466205057,0.1939754403927158,0.19759275515599206,0.23330203297970234,0.25186300383730126,0.24754390247740027,0.1815543337303371,0.14384285562037855,0.1618473018059546,0.21297632785338447,0.24490769847035848,0.21302317532960988,0.009674532736674603
359.5,0.24357080519396454,0.2023705267922949,0.2769734927069202,0.17897273278572112,0.23092193541915174,0.19661960222867497,0.19954284754200008,0.23555226186922448,0.2516952939353676,0.2497189124632744,0.18317425971115237,0.14567456239606874,0.16304861987860353,0.21351283132612675,0.24392569671728942,0.21435162539772235,0.009579126001703924
360.0,0.24507316251501315,0.20283192790217244,0.277724349249092,0.1801076697217453,0.2315435966248057,0.19716338872450204,0.20153564268098642,0.23595985049827004,0.2499343399650639,0.24982072144133657,0.18352922357149037,0.14595564271970407,0.1630761730454074,0.21422039387713465,0.24197054007379165,0.21469644150736772,0.009519368357338725
360.5,0.24794293488276478,0.20376892707915453,0.2778786348399493,0.1811123679929799,0.23235007602673527,0.1964632636111247,0.2016922194419068,0.23443139313934933,0.2488814944695913,0.2505981718192661,0.18332915303202715,0.14433943085880094,0.16292738594466646,0.21644416189458812,0.23978536500164707,0.21479633200230344,0.009574584165238056
361.0,0.2505788073083172,0.20344949554154698,0.27857806285183545,0.18180077236401096,0.23340858024176775,0.19576313849774732,0.20157834543396475,0.2347285931813617,0.25015795316764217,0.2523104137230393,0.18425851295727574,0.14267637227729194,0.1638090872823904,0.21805367231281494,0.2395288059850795,0.2153787075417391,0.009723598106495692
361.5,0.2525669568170103,0.20383281338667605,0.28063520406326536,0.18320859031197542,0.23596243168121123,0.19581751714733003,0.20120825490815297,0.2362400676807388,0.2534841995559936,0.2548371274513101,0.18713049328182874,0.14213295031826365,0.16558902185792068,0.21960097942985427,0.2407673667547161,0.21686759830974983,0.00988794328977663
362.0,0.25337661046308446,0.20469882777752313,0.28451291524681066,0.18459780273639853,0.23717215078410547,0.1969798607821604,0.2025320402504796,0.23722507353426547,0.25665205325918544,0.2581412915575103,0.19015091303888673,0.14354303660850085,0.16739099896689402,0.22007527960140902,0.2419351526232306,0.21859893381536297,0.009986701467957148
362.5,0.2541682718059125,0.20567131934757277,0.28643634227949766,0.18559629916645262,0.2372225557467261,0.19896468149192922,0.20495186291924872,0.23848180514048917,0.2577142159714321,0.25969619231336927,0.19228069620091479,0.14630230845218764,0.16935829507669062,0.22014525831524498,0.24404070593161284,0.2200687206772854,0.009908547558340941
363.0,0.25450112941596514,0.20727557551422393,0.286117485391726,0.18686767660844697,0.2371469483027952,0.20045329702425585,0.20698736081121338,0.23875353089318618,0.2586552548656156,0.2608716232419055,0.19271956061005993,0.14926302119447976,0.17040531541523782,0.22184807368525303,0.24681862080065495,0.22124563158500127,0.009781006909805167
363.5,0.2553467676685315,0.20907858908205315,0.2849757720193824,0.18774213621489183,0.23724775822803637,0.20167681663986678,0.20912249846012732,0.24046030827731432,0.25923292230560946,0.26137141277057446,0.19186119345687894,0.1517037353380465,0.17195380338961552,0.22453059104896436,0.250136194290753,0.2224293666127097,0.009674924564583524
364.0,0.25695707880905666,0.2111371478799684,0.28570605714944,0.18979494564562419,0.23940677079361852,0.2030430802106323,0.21088754558322947,0.2422859656782474,0.26079821472365716,0.2622969489347762,0.19179665457318112,0.15374625235646322,0.17327635539620145,0.22681656236760536,0.2520382697584092,0.223999189990674,0.009654136651354523
364.5,0.2586483553141893,0.21396944084675523,0.2884214835485274,0.19196559005878527,0.2431031347191288,0.2048579676404552,0.2129301606006905,0.24455317742731308,0.2636772347068521,0.2635741888413746,0.1935908355399805,0.15599021027348525,0.17577267230863242,0.22872931387912127,0.2526663970058678,0.22616334418074396,0.009647112660150437
365.0,0.2614191700140874,0.21731992275232762,0.29145576683538654,0.19492386830186478,0.24606022585953705,0.20751572413881,0.2144674597079085,0.24786483503830795,0.2651400377403848,0.26560111304097644,0.19691458805041823,0.15912894055407975,0.17903496725821108,0.23022996852026995,0.25354223640725365,0.2287079216146549,0.009568120666292926
365.5,0.2637311809812101,0.2210608209816425,0.2941094789981311,0.19808060546271905,0.24833685000456723,0.2109279844001249,0.21552079428137272,0.24990277818353557,0.26675191624230304,0.2701454956072071,0.20072883607695938,0.16200064452722066,0.18186192217228853,0.2317072969234733,0.25557701481451384,0.23136290797715128,0.009522382710810087
366.0,0.2658362804610028,0.2241841515715829,0.29722604793344737,0.20085282847038477,0.24999181294394343,0.21283803446671748,0.2166239487333116,0.2512359326577053,0.2683544775274472,0.27352370260654346,0.2034846464108563,0.1640291075294556,0.18364185674781877,0.23407102236859867,0.25745254969424924,0.233556426674871,0.009552168366586709
366.5,0.26733863778205147,0.22570322599487205,0.3006614737565353,0.20228545378307106,0.250605073322494,0.21412273006310897,0.21790503132265993,0.2514652012615434,0.2703017758332327,0.2756709465074915,0.20516265738699963,0.1650363120224822,0.1838788139823321,0.23553279994650514,0.2571694500897609,0.234855972203676,0.009647838766096362
367.0,0.2676984838469733,0.22643436929206265,0.30207061548636477,0.20353202386034358,0.2517727882898711,0.21448298861659443,0.219086474155059,0.2514482184019998,0.27352553283706915,0.27574498940062764,0.20600811676344105,0.16456316014436273,0.18406617551659843,0.2359837738801146,0.2568421161720712,0.23555065511090362,0.009727555556168084
367.5,0.26823825294435605,0.2269738536666887,0.3014843302411072,0.20474138289053334,0.252100420546905,0.21427906868065927,0.21989782646164627,0.2526794757189082,0.2756498582615626,0.2746806228117956,0.20620173341453452,0.16445541268696917,0.18453457935226428,0.235618329485638,0.2573817747931272,0.23592779479711304,0.009718756047719011
368.0,0.2691468642582837,0.22708742932450474,0.3000443313931063,0.20561584249697823,0.2519240031777329,0.21504036977481716,0.22025368273646526,0.25412301878011107,0.27674928984090563,0.2747176442583637,0.20715045500489246,0.1651112667754516,0.18578549312516016,0.23582049021449739,0.25961118417847306,0.2365454243559829,0.009652020810198546
368.5,0.2697496064170278,0.22715131563202623,0.3002809026324208,0.20699885308022084,0.2525708668646972,0.21599879347371237,0.22142089131787157,0.25642419624826396,0.27792325915444144,0.2755598821677873,0.20920279150648313,0.16709288305708067,0.18801729963627392,0.2371500857773804,0.26202637767926446,0.2378378669763301,0.00956530673908904
369.0,0.27173775592572086,0.22806701937316784,0.30213232972270765,0.20835705629874163,0.2556455695845535,0.21706597447177303,0.22381936261015156,0.2595830081233667,0.278976104649914,0.27744797594275883,0.21213285682636415,0.17036278415537162,0.18993500004582353,0.23994923433081833,0.2640611560865246,0.23995154587651718,0.009526969741749651
369.5,0.2747784551743104,0.229273760737463,0.3035723285707086,0.209157093811021,0.25926632606613287,0.21877210460243046,0.22635305928686278,0.2623766885182829,0.2801593911802239,0.2784753210850228,0.2145917882952511,0.1726301654326966,0.19100406291781385,0.2432382338811079,0.26675060232916403,0.24202662545923287,0.009553997531630928
370.0,0.2776392313904389,0.23132522105676473,0.3042100423462518,0.21000054421156358,0.26197139239343814,0.2189352405511786,0.22853801681425134,0.2641513973405853,0.28199488288472035,0.2787252158493573,0.21600518984823336,0.17414331450826678,0.19141736041987195,0.24435011788983463,0.2697673824894932,0.2435449699996167,0.009613693453257027
370.5,0.2803740614838448,0.23225512175513333,0.3027289006740223,0.2093927637758785,0.2623242271317823,0.21907118717513538,0.22903621559899792,0.26403251732378036,0.28351358921889763,0.2774572313044009,0.21565667987626513,0.17466331310699215,0.19172044525471457,0.24493327383846752,0.27147482697906367,0.24390895696649176,0.0096289724823736
371.0,0.2797533270218546,0.23209895522563628,0.3017929014228217,0.20836325813992207,0.2618453799868867,0.21886726723920022,0.22876576483013553,0.26155301983042006,0.2842030632601806,0.2751989230637486,0.21474668161612587,0.1748460153173551,0.19174799842151843,0.2438447160676861,0.27177562030883257,0.24329352611682165,0.009572335628202864
371.5,0.27753127757096235,0.2319214932602988,0.30090833070190687,0.20709808253910822,0.2611397105101983,0.21898282186956344,0.2273281054798668,0.2600924939096736,0.28308499724728936,0.2740975350283485,0.21392058390479377,0.174471241552508,0.19178657285504389,0.24379806359179548,0.27120057423721555,0.24249079228390483,0.009494761047213227
372.0,0.27529123581682396,0.23221253088345234,0.3001163313355064,0.20577709036767017,0.2603080286269585,0.21941785106622513,0.22567693236470668,0.2586489508484707,0.2812215538924706,0.2728202951217501,0.21173271574743766,0.1739184502493585,0.19127408395249182,0.24398467349535802,0.27051051895127515,0.2415274161813304,0.00943863879621501
372.5,0.27354598240195305,0.23184340999555028,0.300435188223278,0.20503286942601495,0.258627863206272,0.21843223804253856,0.2237624256061805,0.25660251627347136,0.27921835228604047,0.27260742180398373,0.21010633587825261,0.17272854354596898,0.1904254464149325,0.24325378470640477,0.27036896914903097,0.2404660897973248,0.00946826413286384
373.0,0.2730421979110625,0.23076444124629816,0.3002809026324208,0.20529334675559427,0.25649405312200013,0.21767773427957848,0.22259521702477422,0.25563449327948823,0.2789108841324954,0.2724038038478593,0.20891882041821272,0.1708406207055517,0.19021053171386226,0.2415120922731545,0.2702097256215063,0.23965259099759056,0.00952148951788536
373.5,0.2721965596584962,0.2286065037477939,0.30095975923219265,0.2058205032559334,0.25602360680420794,0.21692323051661844,0.22315746993898825,0.2545390988389284,0.27879907753120625,0.272246462699945,0.20830570102308343,0.16958981326537448,0.18993500004582353,0.24001143763200586,0.2695639046487672,0.23911187525595765,0.009564600660321375
374.0,0.27201663662603526,0.22689577040194023,0.30282147202853665,0.20618641188558054,0.2571997225986885,0.21758936897400658,0.22460224641475335,0.25576186472606494,0.2798891918937752,0.27437519587760906,0.21031931419445543,0.16932747162998152,0.19128510521921335,0.2396615440628261,0.2706874562040804,0.2399079181825031,0.009644508771889682
374.5,0.2724844365104337,0.22715841411063972,0.3056294697821385,0.20769345929243238,0.2587034706502029,0.220559802707462,0.22631035653388448,0.25900559089888553,0.28128677440988925,0.2773091455181286,0.21279760732845168,0.17129034922336822,0.1943545280011649,0.2414265627340217,0.2731645777433536,0.24194496969629714,0.009644561974158852
375.0,0.2753452127265622,0.23058697928096064,0.3077174681117398,0.2108377927709257,0.2612405204354395,0.2242235642230969,0.22875153057914274,0.2627503114282413,0.2828800184782593,0.2808261829420952,0.2163730614853109,0.1753051131792928,0.19874650278970238,0.24501102796495192,0.27680948515114134,0.2451603181031242,0.009524339596518078
375.5,0.2789796579822727,0.2353358614733927,0.31116317964088486,0.21635743142153532,0.2638867809730207,0.22856026152731784,0.23097207373401327,0.26602800332014903,0.28607582383177343,0.2840192827085913,0.21985170731662343,0.17965717352357977,0.20325420087881613,0.249886211695523,0.28112675411958893,0.2490102936098055,0.009424954872591058
376.0,0.28279402627044414,0.2409365610994448,0.31548317618488764,0.22176543693089665,0.26705389279101477,0.2316326552287408,0.23343459915576065,0.2687792265662063,0.2899145171427,0.2876288737489781,0.2234400692502222,0.1842856295194415,0.2060150281925643,0.254901352853766,0.2837188848731856,0.2527855953205503,0.00938851318859419
376.5,0.28691426371379913,0.24666503334054,0.3205540292710623,0.2265718638457533,0.2723716163474875,0.23395734249840158,0.238950371415455,0.27227769563218035,0.2951228413194184,0.2919974044440104,0.22820303886712132,0.1891202110859691,0.20854991953852067,0.2596910070452042,0.2847362740768156,0.2570455274961159,0.009394053395413843
377.0,0.2921230355035426,0.2519675968648251,0.3258511678904943,0.2306278679777743,0.277722943212374,0.23730162944773808,0.24531308160921853,0.2775933306693157,0.30029389662904044,0.29776349474698727,0.23374692897676405,0.1948823577204933,0.21161383168711143,0.264472885823994,0.2870541520885641,0.2618885467232158,0.00942866038079738
377.5,0.29754771493223925,0.25616279772540407,0.3293483079499251,0.23375359593272624,0.28371273293712135,0.24155675877758495,0.25170426030496756,0.283299571475953,0.3029772550599794,0.30339075462533394,0.23936181185847438,0.20012919042835275,0.21543270060612835,0.27000897962968234,0.2901240134247349,0.26656736304457385,0.009391974689414545
378.0,0.30107420636847315,0.2582497504377733,0.33191973446421247,0.23613510294602297,0.2871486712224252,0.24524091228681338,0.2554478683160633,0.287307526328234,0.30474752624705725,0.30703736711228885,0.24234350828531365,0.20297747104119074,0.21863988922209926,0.27360122027326106,0.2931230998597835,0.26966625696073415,0.009391703177447714
378.5,0.3014520447366411,0.25908737091416645,0.3336374473757564,0.2361413047872034,0.287862741526217,0.2464984185584135,0.2543304796131317,0.28824158360312996,0.30472889181350904,0.30781481749021833,0.24151741057398154,0.20322107398834136,0.2199459093286029,0.27354679238472196,0.2942466514150967,0.2701515292072754,0.009453250958540053
379.0,0.29960783365391674,0.25868275763319687,0.33487173210261434,0.23481411077458492,0.28634219182049575,0.24555358952191395,0.251618854799011,0.2867386005335246,0.3043468859257712,0.3060100219700249,0.23908429465857375,0.20171260958483178,0.21996795186204596,0.27134635060521384,0.2927869190794536,0.26889898030167825,0.00952072700765451
379.5,0.2995718490474245,0.2588105302482399,0.33531401746307177,0.23423733954480214,0.2862329810681511,0.2458254827698275,0.2503164208331735,0.28644989192128406,0.30426303097480434,0.3041682050032634,0.23763862366374258,0.20130035844349994,0.2201553133963123,0.2693402941419166,0.29217648555727554,0.2683867216051193,0.009536034888187493
380.0,0.3011551717330806,0.25913706026446093,0.33489230351472865,0.2358622219340827,0.28692184889063255,0.24677710913752487,0.25107083613578973,0.2880972292970097,0.3058749094767226,0.3039923531320651,0.23995556958849432,0.202279454904163,0.2217258439041331,0.2709653553854403,0.2941758765139746,0.26952554292082015,0.00946677733754316
380.5,0.30256756753789876,0.25900928764941794,0.334090018442271,0.23826233447092082,0.2876275183673209,0.24830650865703854,0.25333408204363855,0.2902880181781293,0.3066389212521982,0.3050567197208971,0.24323414488034356,0.2028181921911307,0.22225486470676747,0.27306471680051875,0.29514903140440335,0.270780128420193,0.009380951119725258
381.0,0.30018358735779166,0.2581006823868898,0.33211516287929826,0.2374684987998219,0.2866530224233227,0.2479462501035531,0.2538180465773924,0.2905937096499135,0.3043375687089971,0.3036776708362365,0.2441893203590713,0.200592972962351,0.22034818556393942,0.27283922983371406,0.293512361815955,0.2697584180172165,0.00931996899291431
381.5,0.29504678478103247,0.25514771528367347,0.3286797370562104,0.23325124679710896,0.2828726502267781,0.24419412328234627,0.25075056548845265,0.2873245091877775,0.30007960064323624,0.2999107386479354,0.23971032183044258,0.19555226582515753,0.21583497684146488,0.2697523910122839,0.28973475146856337,0.26585615855816425,0.009378091606183846
382.0,0.28911832086144534,0.25032074982649294,0.3226934561309494,0.2262431662631889,0.27712648448803034,0.23878344764886686,0.24522767610326196,0.28252685136672084,0.29450790501232826,0.29489433263796183,0.2322173574331257,0.1894621921463921,0.20902934464090805,0.264154093905408,0.28381620036222843,0.2600081052551539,0.009466492046823807
382.5,0.2853939140895044,0.24641658658906748,0.3159357472514022,0.22000411403564593,0.27260683950638365,0.23339316400898097,0.23976884084753866,0.27706686202346525,0.28973749002399224,0.29114591117294475,0.2259441779376976,0.18421067476647207,0.20429019995064177,0.25913895274716503,0.28075518588869797,0.25505391072264,0.00952481053944823
383.0,0.28519599875379736,0.24506787565250232,0.31076203710465605,0.21800091933435728,0.27107788897355894,0.230572271561878,0.23684370226852658,0.27277868998871546,0.2871193521104719,0.28955398897051776,0.22425325918481473,0.1818121226714506,0.20251577600847231,0.25618429594075837,0.279640481196025,0.25275857731470014,0.009462954330413192
383.5,0.28740905205306666,0.2465159652896565,0.3115643221771137,0.220692518406677,0.273740951165347,0.23195212979503924,0.23920658793332467,0.272914552865064,0.2873336480962761,0.29118293261951284,0.22858381828093846,0.1842856295194415,0.20550253929001222,0.2582914327684852,0.28181680940552933,0.25473285931103234,0.00930528554085263
